Species;Date;Fish_ID;Mes_nr;Treatment;Weight;SMR;MMR;AS;Comment;Chambersize;Temperature;Sex
Zebrafish;29-03-2023;M7;4;M;0.0256;0.01324617;NA;NA;;0.0021822;27.827468;NA
Zebrafish;29-03-2023;M10;4;M;0.0226;0.011260823;NA;NA;;0.0021822;27.83502611;NA
Zebrafish;29-03-2023;M11;4;M;0.0072;0.003479641;NA;NA;;0.0021822;27.71929371;NA
Zebrafish;29-03-2023;M12;4;M;0.0045;0.00143541;NA;NA;;0.0021822;27.72023222;NA
Zebrafish;29-03-2023;M13;4;M;0.0261;0.012411787;NA;NA;;0.0021822;27.73142308;NA
Zebrafish;29-03-2023;M14;4;M;0.0032;0.001402668;NA;NA;;0.0021822;27.72754699;NA
Zebrafish;29-03-2023;M15;4;M;0.0239;0.009528352;NA;NA;;0.0021822;27.84396723;NA
Zebrafish;30-03-2023;H2;4;H;0.0198;0.009175212;NA;NA;;0.0021822;27.77649833;NA
Zebrafish;30-03-2023;H3;4;H;0.012;0.004661469;NA;NA;;0.0021822;27.76011905;NA
Zebrafish;30-03-2023;H5;4;H;0.0039;0.00194205;NA;NA;;0.0021822;27.76625066;NA
Zebrafish;30-03-2023;H6;4;H;0.0048;0.002444702;NA;NA;;0.0021822;27.82991075;NA
Zebrafish;30-03-2023;H7;4;H;0.0223;0.011324876;NA;NA;;0.0021822;27.83902467;NA
Zebrafish;30-03-2023;H10;4;H;0.0098;0.00401937;NA;NA;;0.0021822;27.8336497;NA
Zebrafish;30-03-2023;H12;4;H;0.0029;0.002025105;NA;NA;;0.0021822;27.84786121;NA
Zebrafish;30-03-2023;H13;4;H;0.0517;0.029762715;NA;NA;;0.0046822;27.72559052;NA
Zebrafish;30-03-2023;H15;4;H;0.0164;0.007272914;NA;NA;;0.0021822;27.86629;NA
Zebrafish;03-04-2023;L16;4;L;0.0112;0.000997191;NA;NA;;0.0021822;27.56796469;NA
Zebrafish;03-04-2023;L17;4;L;0.018;0.00693304;NA;NA;;0.0021822;27.57045424;NA
Zebrafish;03-04-2023;L18;4;L;0.0204;0.008374623;NA;NA;;0.0021822;27.59125408;NA
Zebrafish;03-04-2023;L19;4;L;0.01;0.004003186;NA;NA;;0.0021822;27.58729855;NA
Zebrafish;03-04-2023;L20;4;L;0.0058;0.0026094;NA;NA;;0.0021822;27.57924222;NA
Zebrafish;03-04-2023;L21;4;L;0.016;0.006144903;NA;NA;;0.0021822;27.57834108;NA
Zebrafish;03-04-2023;L22;4;L;0.0117;0.00526229;NA;NA;;0.0021822;27.43389833;NA
Zebrafish;03-04-2023;L23;4;L;0.0142;0.005741214;NA;NA;;0.0021822;27.42696769;NA
Zebrafish;03-04-2023;L24;4;L;0.0133;0.005619541;NA;NA;;0.0021822;27.43689077;NA
Zebrafish;03-04-2023;L25;4;L;0.0198;0.008653759;NA;NA;;0.0021822;27.42832216;NA
Zebrafish;03-04-2023;L27;4;L;0.002;0.000518024;NA;NA;;0.0021822;27.68525524;NA
Zebrafish;03-04-2023;L28;4;L;0.0059;0.003055936;NA;NA;;0.0021822;27.6859062;NA
Zebrafish;03-04-2023;L29;4;L;0.0016;0.000925124;NA;NA;;0.0021822;27.68153245;NA
Zebrafish;03-04-2023;L30;4;L;0.0109;NA;NA;NA;;0.0021822;27.69493841;NA
Zebrafish;04-04-2023;M16;4;M;0.0113;0.005147574;NA;NA;;0.0021822;27.72461852;NA
Zebrafish;04-04-2023;M20;4;M;0.0167;0.005220566;NA;NA;;0.0021822;27.73319559;NA
Zebrafish;04-04-2023;M24;4;M;0.0214;0.008642587;NA;NA;;0.0021822;27.79859385;NA
Zebrafish;04-04-2023;M26;4;M;0.0099;0.002124883;NA;NA;;0.0021822;27.79456547;NA
Zebrafish;04-04-2023;M27;4;M;0.0085;0.003614699;NA;NA;;0.0021822;27.79594381;NA
Zebrafish;04-04-2023;M28;4;M;0.0262;0.007972552;NA;NA;;0.0021822;27.79750204;NA
Zebrafish;04-04-2023;M29;4;M;0.0075;0.003061939;NA;NA;;0.0021822;27.6955613;NA
Zebrafish;10-04-2023;H3;5;H;0.0138;0.006098142;NA;NA;;0.0021822;27.80269181;NA
Zebrafish;10-04-2023;H5;5;H;0.0039;0.002443062;NA;NA;;0.0021822;27.79407083;NA
Zebrafish;10-04-2023;H7;5;H;0.0298;0.025819682;NA;NA;;0.0046822;27.76757555;NA
Zebrafish;10-04-2023;H10;5;H;0.0121;0.006319147;NA;NA;;0.0021822;27.77038467;NA
Zebrafish;10-04-2023;H12;5;H;0.0038;0.003399638;NA;NA;;0.0021822;27.76461905;NA
Zebrafish;10-04-2023;H13;5;H;0.0676;0.007075617;NA;NA;;0.0046822;27.76817967;NA
Zebrafish;10-04-2023;H15;5;H;0.0266;0.003159398;NA;NA;;0.0021822;27.88405168;NA
Zebrafish;10-04-2023;H18;4;H;0.0161;NA;NA;NA;;0.0021822;27.87900021;NA
Zebrafish;10-04-2023;H20;4;H;0.0076;NA;NA;NA;;0.0021822;27.87488375;NA
Zebrafish;10-04-2023;H21;4;H;0.0083;NA;NA;NA;;0.0021822;27.87906854;NA
Zebrafish;10-04-2023;H25;4;H;0.0136;0.003990719;NA;NA;;0.0021822;27.86627109;NA
Zebrafish;12-04-2023;M1;5;M;0.0215;0.006754281;NA;NA;;0.0021822;27.70183621;NA
Zebrafish;12-04-2023;M2;5;M;0.0409;0.026376577;NA;NA;;0.0046822;27.69615602;NA
Zebrafish;12-04-2023;M4;5;M;0.0393;0.006133174;NA;NA;;0.0021822;27.65724133;NA
Zebrafish;12-04-2023;M5;5;M;0.0098;0.010439542;NA;NA;;0.0021822;27.66014914;NA
Zebrafish;12-04-2023;M7;5;M;0.048;NA;NA;NA;;0.0046822;27.66048833;NA
Zebrafish;12-04-2023;M10;5;M;0.0399;0.024316282;NA;NA;;0.0046822;27.66349286;NA
Zebrafish;12-04-2023;M11;5;M;0.0154;NA;NA;NA;;0.0021822;27.79739048;NA
Zebrafish;12-04-2023;M13;5;M;0.0428;NA;NA;NA;;0.0046822;27.79172166;NA
Zebrafish;12-04-2023;M14;5;M;0.0031;NA;NA;NA;;0.0021822;27.79662308;NA
Zebrafish;12-04-2023;M15;5;M;0.039;NA;NA;NA;;0.0046822;27.80460056;NA
Zebrafish;13-04-2023;L16;5;L;0.0117;0.003887546;NA;NA;;0.0021822;27.79495345;NA
Zebrafish;13-04-2023;L17;5;L;0.0181;0.006701735;NA;NA;;0.0021822;27.79764111;NA
Zebrafish;13-04-2023;L18;5;L;0.017;0.005859903;NA;NA;;0.0021822;27.74823692;NA
Zebrafish;13-04-2023;L19;5;L;0.0083;0.00607113;NA;NA;;0.0021822;27.75454564;NA
Zebrafish;13-04-2023;L20;5;L;0.0059;NA;NA;NA;;0.0021822;27.75674017;NA
Zebrafish;13-04-2023;L21;5;L;0.0188;0.012206155;NA;NA;;0.0021822;27.75011435;NA
Zebrafish;13-04-2023;L22;5;L;0.0119;NA;NA;NA;;0.0021822;27.8781764;NA
Zebrafish;13-04-2023;L23;5;L;0.0181;NA;NA;NA;;0.0021822;27.878604;NA
Zebrafish;13-04-2023;L24;5;L;0.0208;0.00566678;NA;NA;;0.0021822;27.86814727;NA
Zebrafish;13-04-2023;L25;5;L;0.0244;NA;NA;NA;;0.0021822;27.88899286;NA
Zebrafish;13-04-2023;L28;5;L;0.0064;0.003526024;NA;NA;;0.0021822;27.85289333;NA
Zebrafish;13-04-2023;L29;5;L;0.0016;0.003337798;NA;NA;;0.0021822;27.85794356;NA
Zebrafish;13-04-2023;L30;5;L;0.013;0.000876958;NA;NA;;0.0021822;27.85663351;NA
Zebrafish;17-04-2023;M16;5;M;0.0125;0.004209297;NA;NA;;0.0021822;27.63464412;NA
Zebrafish;17-04-2023;M20;5;M;0.0258;0.0109855;NA;NA;;0.0021822;27.64768769;NA
Zebrafish;17-04-2023;M24;5;M;0.0317;0.011629882;NA;NA;;0.0021822;27.68448974;NA
Zebrafish;17-04-2023;M26;5;M;0.0131;0.004346567;NA;NA;;0.0021822;27.71148718;NA
Zebrafish;17-04-2023;M27;5;M;0.0092;0.003519389;NA;NA;;0.0021822;27.73005622;NA
Zebrafish;17-04-2023;M28;5;M;0.0522;0.032864749;NA;NA;;0.0046822;27.69736521;NA
Zebrafish;17-04-2023;M29;5;M;0.0086;0.002744241;NA;NA;;0.0021822;27.62102788;NA
Zebrafish;18-04-2023;H3;6;H;0.0185;0.006901434;NA;NA;;0.0021822;27.70165056;NA
Zebrafish;18-04-2023;H5;6;H;0.0036;0.001412027;NA;NA;;0.0021822;27.69736204;NA
Zebrafish;18-04-2023;H7;6;H;0.0416;0.023118697;NA;NA;;0.0046822;27.75920112;NA
Zebrafish;18-04-2023;H10;6;H;0.0115;0.003993486;NA;NA;;0.0021822;27.76335228;NA
Zebrafish;18-04-2023;H12;6;H;0.0056;0.002627613;NA;NA;;0.0021822;27.76491867;NA
Zebrafish;18-04-2023;H13;6;H;0.0838;0.046226394;NA;NA;;0.0046822;27.76617249;NA
Zebrafish;18-04-2023;H15;6;H;0.04;0.022582101;NA;NA;;0.0046822;27.65917383;NA
Zebrafish;18-04-2023;H18;5;H;0.0179;0.009348176;NA;NA;;0.0021822;27.66173381;NA
Zebrafish;18-04-2023;H20;5;H;0.0103;0.00471513;NA;NA;;0.0021822;27.66412611;NA
Zebrafish;18-04-2023;H21;5;H;0.0126;0.005490176;NA;NA;;0.0021822;27.66105683;NA
Zebrafish;18-04-2023;H25;5;H;0.0154;0.005253596;NA;NA;;0.0021822;27.78924591;NA
Zebrafish;18-04-2023;HC12;1;H;0.0213;0.006909535;NA;NA;;0.0021822;27.78577538;NA
Zebrafish;19-04-2023;L1;6;L;0.0166;0.006563113;NA;NA;;0.0021822;27.6597379;NA
Zebrafish;19-04-2023;L2;6;L;0.005;0.001239808;NA;NA;;0.0021822;27.66965056;NA
Zebrafish;19-04-2023;L3;6;L;0.013;0.003965338;NA;NA;;0.0021822;27.69872333;NA
Zebrafish;19-04-2023;L7;6;L;0.0314;0.018197204;NA;NA;;0.0046822;27.73215152;NA
Zebrafish;19-04-2023;L8;6;L;0.0179;0.006935243;NA;NA;;0.0021822;27.730522;NA
Zebrafish;19-04-2023;L9;6;L;0.0276;0.021713115;NA;NA;;0.0046822;27.73656333;NA
Zebrafish;19-04-2023;L10;6;L;0.0286;0.017674865;NA;NA;;0.0046822;27.62362978;NA
Zebrafish;19-04-2023;L14;6;L;0.0123;0.005180259;NA;NA;;0.0021822;27.61952343;NA
Zebrafish;19-04-2023;L15;6;L;0.008;0.002887872;NA;NA;;0.0021822;27.63177487;NA
Zebrafish;20-04-2023;M1;6;M;0.029;0.019946617;NA;NA;;0.0046822;27.66379142;NA
Zebrafish;20-04-2023;M2;6;M;0.046;0.016313693;NA;NA;;0.0046822;27.66297215;NA
Zebrafish;20-04-2023;M4;6;M;0.045;0.016627706;NA;NA;;0.0046822;27.72367551;NA
Zebrafish;20-04-2023;M5;6;M;0.0099;0.003403613;NA;NA;;0.0021822;27.73118174;NA
Zebrafish;20-04-2023;M7;6;M;0.055;0.028731961;NA;NA;;0.0046822;27.71393795;NA
Zebrafish;20-04-2023;M10;6;M;0.053;0.028434683;NA;NA;;0.0046822;27.72489476;NA
Zebrafish;20-04-2023;M11;6;M;0.0191;0.008458185;NA;NA;;0.0021822;27.63308572;NA
Zebrafish;20-04-2023;M13;6;M;0.053;0.026796789;NA;NA;;0.0046822;27.61345292;NA
Zebrafish;20-04-2023;M14;6;M;0.0025;0.00092706;NA;NA;;0.0021822;27.62761064;NA
Zebrafish;20-04-2023;M15;6;M;0.05;0.028684976;NA;NA;;0.0046822;27.62175422;NA
Zebrafish;24-04-2023;L16;6;L;0.018;0.006;NA;NA;;0.0021822;27.73789333;NA
Zebrafish;24-04-2023;L17;6;L;0.0195;0.005552514;NA;NA;;0.0021822;27.71495819;NA
Zebrafish;24-04-2023;L18;6;L;0.0198;0.005392092;NA;NA;;0.0021822;27.79924263;NA
Zebrafish;24-04-2023;L20;6;L;0.0073;0.002013485;NA;NA;;0.0021822;27.77077477;NA
Zebrafish;24-04-2023;L21;6;L;0.023;0.008806956;NA;NA;;0.0021822;27.77982333;NA
Zebrafish;24-04-2023;L23;6;L;0.022;0.007353665;NA;NA;;0.0021822;27.76682;NA
Zebrafish;24-04-2023;L24;6;L;0.0335;0.022387066;NA;NA;;0.0046822;27.69259684;NA
Zebrafish;24-04-2023;L25;6;L;0.0255;0.010500533;NA;NA;;0.0046822;27.68481192;NA
Zebrafish;24-04-2023;L28;6;L;0.006;0.001426677;NA;NA;;0.0021822;27.67883778;NA
Zebrafish;24-04-2023;L29;6;L;0.0017;NA;NA;NA;;0.0021822;27.67429358;NA
Zebrafish;24-04-2023;L30;6;L;0.0186;0.005834132;NA;NA;;0.0021822;27.79671297;NA
Zebrafish;25-04-2023;M16;6;M;0.014;0.004690149;NA;NA;;0.0021822;27.66335407;NA
Zebrafish;25-04-2023;M20;6;M;0.039;0.018974709;NA;NA;;0.0046822;27.66519048;NA
Zebrafish;25-04-2023;M24;6;M;0.0424;0.02807477;NA;NA;;0.0046822;27.73377237;NA
Zebrafish;25-04-2023;M26;6;M;0.0168;0.006176911;NA;NA;;0.0021822;27.73215585;NA
Zebrafish;25-04-2023;M27;6;M;0.0091;0.003901943;NA;NA;;0.0021822;27.73300264;NA
Zebrafish;25-04-2023;M28;6;M;0.07;0.040829483;NA;NA;;0.0046822;27.73656061;NA
Zebrafish;25-04-2023;M29;6;M;0.0098;0.00376679;NA;NA;;0.0021822;27.62706452;NA
Zebrafish;26-04-2023;H3;7;H;0.0187;0.00691015;NA;NA;;0.0021822;27.71315062;NA
Zebrafish;26-04-2023;H5;7;H;0.0035;0.001943568;NA;NA;;0.0021822;27.71486303;NA
Zebrafish;26-04-2023;H7;7;H;0.0574;0.02957373;NA;NA;;0.0046822;27.7656837;NA
Zebrafish;26-04-2023;H10;7;H;0.0128;0.00470347;NA;NA;;0.0021822;27.78634417;NA
Zebrafish;26-04-2023;H12;7;H;0.0066;0.003990178;NA;NA;;0.0021822;27.77943426;NA
Zebrafish;26-04-2023;H13;7;H;0.0955;0.033247321;NA;NA;;0.0046822;27.7707503;NA
Zebrafish;26-04-2023;H15;7;H;0.0526;0.023487846;NA;NA;;0.0046822;27.672682;NA
Zebrafish;26-04-2023;H20;6;H;0.016;0.007033597;NA;NA;;0.0021822;27.67370167;NA
Zebrafish;26-04-2023;H21;6;H;0.0186;0.00700035;NA;NA;;0.0021822;27.67997867;NA
Zebrafish;26-04-2023;H25;6;H;0.0222;0.010899826;NA;NA;;0.0021822;27.68017275;NA
Zebrafish;26-04-2023;HC12;2;H;0.0242;0.00183325;NA;NA;;0.0046822;27.79862963;NA
Zebrafish;30-04-2023;L1;7;L;0.0208;0.006124348;NA;NA;;0.0021822;27.58910361;NA
Zebrafish;30-04-2023;L3;7;L;0.013;0.003159935;NA;NA;;0.0021822;27.5928;NA
Zebrafish;30-04-2023;L7;7;L;0.034;0.007729136;NA;NA;;0.0046822;27.70925926;NA
Zebrafish;30-04-2023;L8;7;L;0.02;0.006531876;NA;NA;;0.0021822;27.67344667;NA
Zebrafish;30-04-2023;L9;7;L;0.0407;0.023194367;NA;NA;;0.0046822;27.69349624;NA
Zebrafish;30-04-2023;L10;7;L;0.0377;0.014948142;NA;NA;;0.0046822;27.69102686;NA
Zebrafish;30-04-2023;L14;7;L;0.0149;0.005969824;NA;NA;;0.0021822;27.56797239;NA
Zebrafish;30-04-2023;L15;7;L;0.0085;0.001773584;NA;NA;;0.0021822;27.58682958;NA
Zebrafish;01-05-2023;M1;7;M;0.0404;0.022203508;NA;NA;;0.0046822;27.6414719;NA
Zebrafish;01-05-2023;M2;7;M;0.0507;0.033510581;NA;NA;;0.0046822;27.6389713;NA
Zebrafish;01-05-2023;M4;7;M;0.0475;0.028013366;NA;NA;;0.0046822;27.7097287;NA
Zebrafish;01-05-2023;M5;7;M;0.0107;0.00467847;NA;NA;;0.0021822;27.72558203;NA
Zebrafish;01-05-2023;M7;7;M;0.0672;0.039636549;NA;NA;;0.0046822;27.69666222;NA
Zebrafish;01-05-2023;M10;7;M;0.0764;0.044483175;NA;NA;;0.0046822;27.73769381;NA
Zebrafish;01-05-2023;M11;7;M;0.0287;0.01104239;NA;NA;;0.0021822;27.63580615;NA
Zebrafish;01-05-2023;M13;7;M;0.0655;0.033676173;NA;NA;;0.0046822;27.5947041;NA
Zebrafish;01-05-2023;M14;7;M;0.0033;0.001201484;NA;NA;;0.0021822;27.6178954;NA
Zebrafish;01-05-2023;M15;7;M;0.0694;0.036390195;NA;NA;;0.0046822;27.60929019;NA
Zebrafish;02-05-2023;L17;7;L;0.0189;0.009816521;NA;NA;;0.0021822;27.67803699;NA
Zebrafish;02-05-2023;L18;7;L;0.021;0.010255761;NA;NA;;0.0021822;27.6692025;NA
Zebrafish;02-05-2023;L20;7;L;0.008;0.003113311;NA;NA;;0.0021822;27.74377111;NA
Zebrafish;02-05-2023;L21;7;L;0.0265;0.017961668;NA;NA;;0.0046822;27.74499849;NA
Zebrafish;02-05-2023;L23;7;L;0.0264;0.011713682;NA;NA;;0.0046822;27.74551128;NA
Zebrafish;02-05-2023;L24;7;L;0.0345;0.017965666;NA;NA;;0.0046822;27.748402;NA
Zebrafish;02-05-2023;L25;7;L;0.0298;0.0212218;NA;NA;;0.0046822;27.6423033;NA
Zebrafish;02-05-2023;L28;7;L;0.0064;0.005077901;NA;NA;;0.0021822;27.64635215;NA
Zebrafish;02-05-2023;L29;7;L;0.0015;0.000548962;NA;NA;;0.0021822;27.64157726;NA
Zebrafish;02-05-2023;L30;7;L;0.0199;0.009400706;NA;NA;;0.0021822;27.64330313;NA
Zebrafish;09-05-2023;H31;1;H;0.0016;0.000382235;NA;NA;;0.0021822;27.69493229;NA
Zebrafish;09-05-2023;H32;1;H;0.004;0.001136941;NA;NA;;0.0021822;27.69474043;NA
Zebrafish;09-05-2023;H33;1;H;0.002;0.000999095;NA;NA;;0.0021822;27.69677156;NA
Zebrafish;09-05-2023;H34;1;H;0.005;0.001595427;NA;NA;;0.0021822;27.75901748;NA
Zebrafish;09-05-2023;H35;1;H;0.007;0.003146235;NA;NA;;0.0021822;27.75869273;NA
Zebrafish;09-05-2023;H36;1;H;0.003;0.001654069;NA;NA;;0.0021822;27.75793032;NA
Zebrafish;09-05-2023;H37;1;H;0.0026;0.001452696;NA;NA;;0.0021822;27.76006333;NA
Zebrafish;09-05-2023;H38;1;H;0.0024;0.001164914;NA;NA;;0.0021822;27.65832211;NA
Zebrafish;09-05-2023;H39;1;H;0.0079;0.004310812;NA;NA;;0.0021822;27.65920641;NA
Zebrafish;09-05-2023;H40;1;H;0.0024;0.001137945;NA;NA;;0.0021822;27.65989254;NA
Zebrafish;09-05-2023;H41;1;H;0.0022;0.001359755;NA;NA;;0.0021822;27.65868429;NA
Zebrafish;09-05-2023;H42;1;H;0.0014;0.001234345;NA;NA;;0.0021822;27.77492115;NA
Zebrafish;09-05-2023;H43;1;H;0.0023;0.002272041;NA;NA;;0.0021822;27.78113756;NA
Zebrafish;09-05-2023;H44;1;H;0.0029;0.001825764;NA;NA;;0.0021822;27.78448105;NA
Zebrafish;09-05-2023;H45;1;H;0.0047;0.003692421;NA;NA;;0.0021822;27.77890877;NA
Zebrafish;10-05-2023;M31;1;M;0.0057;0.003572839;NA;NA;;0.0021822;27.73344825;NA
Zebrafish;10-05-2023;M32;1;M;0.0016;0.001154094;NA;NA;;0.0021822;27.74730733;NA
Zebrafish;10-05-2023;M33;1;M;0.002;0.001250711;NA;NA;;0.0021822;27.75444196;NA
Zebrafish;10-05-2023;M34;1;M;0.0023;0.00128077;NA;NA;;0.0021822;27.8117819;NA
Zebrafish;10-05-2023;M35;1;M;0.0027;0.001615006;NA;NA;;0.0021822;27.81971474;NA
Zebrafish;10-05-2023;M36;1;M;0.0017;0.000947928;NA;NA;;0.0021822;27.81304739;NA
Zebrafish;10-05-2023;M37;1;M;0.006;0.003146162;NA;NA;;0.0021822;27.80044933;NA
Zebrafish;10-05-2023;M38;1;M;3.00E-04;0.000525978;NA;NA;;0.0021822;27.71793667;NA
Zebrafish;10-05-2023;M39;1;M;0.0017;0.000990816;NA;NA;;0.0021822;27.70973389;NA
Zebrafish;10-05-2023;M40;1;M;0.001;0.000728872;NA;NA;;0.0021822;27.71119667;NA
Zebrafish;10-05-2023;M41;1;M;0.0014;0.00078647;NA;NA;;0.0021822;27.70467201;NA
Zebrafish;10-05-2023;M42;1;M;0.0012;0.000859208;NA;NA;;0.0021822;27.81703752;NA
Zebrafish;10-05-2023;M43;1;M;6.00E-04;0.000911448;NA;NA;;0.0021822;27.81699466;NA
Zebrafish;10-05-2023;M44;1;M;0.0024;0.001653769;NA;NA;;0.0021822;27.82264901;NA
Zebrafish;10-05-2023;M45;1;M;0.0027;0.00131991;NA;NA;;0.0021822;27.81994607;NA
Zebrafish;11-05-2023;L31;1;L;0.0015;0.000309396;NA;NA;;0.0021822;27.35464587;NA
Zebrafish;11-05-2023;L32;1;L;0.0031;0.000380264;NA;NA;;0.0021822;27.3544151;NA
Zebrafish;11-05-2023;L33;1;L;0.0082;0.003235837;NA;NA;;0.0021822;27.34988889;NA
Zebrafish;11-05-2023;L34;1;L;0.0022;0.000666127;NA;NA;;0.0021822;27.42082545;NA
Zebrafish;11-05-2023;L35;1;L;0.0036;0.001164008;NA;NA;;0.0021822;27.41219259;NA
Zebrafish;11-05-2023;L36;1;L;0.0017;4.51E-05;NA;NA;;0.0021822;27.42182351;NA
Zebrafish;11-05-2023;L37;1;L;0.0019;0.000756745;NA;NA;;0.0021822;27.42187455;NA
Zebrafish;11-05-2023;L38;1;L;0.0032;0.000697606;NA;NA;;0.0021822;27.31850881;NA
Zebrafish;11-05-2023;L39;1;L;0.004;0.001376569;NA;NA;;0.0021822;27.32737721;NA
Zebrafish;11-05-2023;L40;1;L;0.0019;0.000987909;NA;NA;;0.0021822;27.32347632;NA
Zebrafish;11-05-2023;L41;1;L;0.0024;0.0007473;NA;NA;;0.0021822;27.31915902;NA
Zebrafish;11-05-2023;L42;1;L;0.0011;7.46E-05;NA;NA;;0.0021822;27.42300732;NA
Zebrafish;11-05-2023;L44;1;L;0.0019;NA;NA;NA;;0.0021822;27.42153739;NA
Zebrafish;11-05-2023;L45;1;L;0.0023;0.000911276;NA;NA;;0.0021822;27.42211111;NA
Zebrafish;15-05-2023;M16;7;M;0.0257;0.007099825;NA;NA;;0.0021822;27.24209494;NA
Zebrafish;15-05-2023;M20;7;M;0.0692;0.041071837;NA;NA;;0.0046822;27.28497758;NA
Zebrafish;15-05-2023;M24;7;M;0.0695;0.03805311;NA;NA;;0.0046822;27.30668865;NA
Zebrafish;15-05-2023;M26;7;M;0.0216;0.009702788;NA;NA;;0.0021822;27.32530909;NA
Zebrafish;15-05-2023;M27;7;M;0.0145;0.004497683;NA;NA;;0.0021822;27.32557467;NA
Zebrafish;15-05-2023;M28;7;M;0.106;0.048127495;NA;NA;;0.0046822;27.31616233;NA
Zebrafish;15-05-2023;M29;7;M;0.0128;0.004245697;NA;NA;;0.0021822;27.22462076;NA
Zebrafish;16-05-2023;H5;8;H;0.0043;0.001892336;NA;NA;;0.0021822;27.84829808;NA
Zebrafish;16-05-2023;H7;8;H;0.076;0.038626523;NA;NA;;0.0046822;27.86502515;NA
Zebrafish;16-05-2023;H10;8;H;0.028;0.01054539;NA;NA;;0.0021822;27.93302785;NA
Zebrafish;16-05-2023;H12;8;H;0.0205;0.01059197;NA;NA;;0.0021822;27.92497944;NA
Zebrafish;16-05-2023;H13;8;H;0.112;0.037724728;NA;NA;;0.0046822;27.93898384;NA
Zebrafish;16-05-2023;H15;8;H;0.074;0.028536439;NA;NA;;0.0046822;27.9333876;NA
Zebrafish;16-05-2023;H20;7;H;0.0422;0.01047693;NA;NA;;0.0021822;27.83356388;NA
Zebrafish;16-05-2023;H25;7;H;0.0531;0.033479151;NA;NA;;0.0046822;27.82540442;NA
Zebrafish;16-05-2023;HC12;3;H;0.0508;0.011718561;NA;NA;;0.0046822;27.83757512;NA
Zebrafish;30-05-2023;H31;2;H;0.0028;0.001336332;NA;NA;;0.0021822;27.90112727;NA
Zebrafish;30-05-2023;H32;2;H;0.0174;0.00932783;NA;NA;;0.0021822;27.90589879;NA
Zebrafish;30-05-2023;H33;2;H;0.0065;0.003197093;NA;NA;;0.0021822;27.96867714;NA
Zebrafish;30-05-2023;H35;2;H;0.0377;0.006658113;NA;NA;;0.0046822;27.97293333;NA
Zebrafish;30-05-2023;H36;2;H;0.0072;0.003022987;NA;NA;;0.0021822;27.99088863;NA
Zebrafish;30-05-2023;H38;2;H;0.0097;0.005699655;NA;NA;;0.0021822;28.00179704;NA
Zebrafish;30-05-2023;H39;2;H;0.0281;0.01884928;NA;NA;;0.0046822;27.86600903;NA
Zebrafish;30-05-2023;H40;2;H;0.0059;0.003534198;NA;NA;;0.0021822;27.86987407;NA
Zebrafish;30-05-2023;H42;2;H;0.0108;0.005662526;NA;NA;;0.0021822;27.86450353;NA
Zebrafish;30-05-2023;H43;2;H;0.0105;0.0062;NA;NA;;0.0021822;27.86308128;NA
Zebrafish;30-05-2023;H44;2;H;0.0131;0.00670383;NA;NA;;0.0021822;27.94799212;NA
Zebrafish;30-05-2023;H45;2;H;0.0061;0.003101388;NA;NA;;0.0021822;27.96922322;NA
Zebrafish;31-05-2023;M31;2;M;0.0076;0.002478273;NA;NA;;0.0021822;27.90847336;NA
Zebrafish;31-05-2023;M32;2;M;0.0209;0.0125329;NA;NA;;0.0021822;27.92296867;NA
Zebrafish;31-05-2023;M33;2;M;0.0034;0.002174192;NA;NA;;0.0021822;27.98249083;NA
Zebrafish;31-05-2023;M34;2;M;0.0069;0.004354871;NA;NA;;0.0021822;27.97733067;NA
Zebrafish;31-05-2023;M35;2;M;0.004;0.002254664;NA;NA;;0.0021822;27.97679398;NA
Zebrafish;31-05-2023;M36;2;M;0.014;0.007804772;NA;NA;;0.0021822;27.98557429;NA
Zebrafish;31-05-2023;M37;2;M;0.026;0.009178561;NA;NA;;0.0021822;27.86923556;NA
Zebrafish;31-05-2023;M39;2;M;0.0026;0.001621705;NA;NA;;0.0021822;27.88052095;NA
Zebrafish;31-05-2023;M40;2;M;0.0032;0.001862099;NA;NA;;0.0021822;27.87554778;NA
Zebrafish;31-05-2023;M41;2;M;0.0036;0.001957501;NA;NA;;0.0021822;27.87748278;NA
Zebrafish;31-05-2023;M42;2;M;0.0046;0.00233359;NA;NA;;0.0021822;28.001806;NA
Zebrafish;31-05-2023;M43;2;M;0.0011;0.000297163;NA;NA;;0.0021822;28.01133278;NA
Zebrafish;31-05-2023;M44;2;M;0.0072;0.003479982;NA;NA;;0.0021822;27.99864312;NA
Zebrafish;31-05-2023;M45;2;M;0.0021;0.00038348;NA;NA;;0.0021822;28.00480872;NA
Zebrafish;01-06-2023;L32;2;L;0.005;0.00222155;NA;NA;;0.0021822;27.86975;NA
Zebrafish;01-06-2023;L33;2;L;0.0213;0.005555803;NA;NA;;0.0021822;27.87167432;NA
Zebrafish;01-06-2023;L34;2;L;0.0025;0.00131244;NA;NA;;0.0021822;27.94404319;NA
Zebrafish;01-06-2023;L35;2;L;0.0061;0.00311483;NA;NA;;0.0021822;27.95098103;NA
Zebrafish;01-06-2023;L36;2;L;0.0158;0.005834682;NA;NA;;0.0021822;27.94659418;NA
Zebrafish;01-06-2023;L37;2;L;0.0078;0.004667411;NA;NA;;0.0021822;27.9435672;NA
Zebrafish;01-06-2023;L38;2;L;0.0104;0.002855734;NA;NA;;0.0021822;27.83183733;NA
Zebrafish;01-06-2023;L39;2;L;0.0064;0.002697973;NA;NA;;0.0021822;27.83469167;NA
